101614, 270, 0
101617, 264, 0
101620, 256, 0
101622, 248, 0
101625, 260, 0
101627, 254, 0
101630, 264, 0
101633, 280, 0
101636, 270, 0
101639, 268, 0
101641, 282, 0
101644, 296, 0
101646, 288, 0
101649, 294, 0
101651, 296, 0
101654, 282, 0
101657, 274, 0
101659, 280, 0
101662, 272, 0
101664, 266, 0
101667, 276, 0
101669, 270, 0
101672, 266, 0
101676, 262, 0
101678, 274, 0
101681, 274, 0
101683, 272, 0
101686, 268, 0
103083, 276, 0
103085, 280, 0
103087, 278, 0
103089, 278, 0
103091, 276, 0
103093, 278, 0
103095, 274, 0
103097, 270, 0
103099, 276, 0
103101, 274, 0
103103, 276, 0
103105, 278, 0
103107, 196, 0
103109, 140, 0
103111, 98, 0
103113, 26, 0
103115, -14, 0
103117, 160, 0
103119, 944, 0
103121, 434, 0
103124, 1000, 0
103128, 788, 0
103130, 164, 0
103133, 30, 0
103135, -196, 0
103138, -30, 0
103140, -178, 0
103143, 12, 0
103146, 3096, 0
103148, -80, 0
103151, 112, 0
103153, -128, 0
103156, 78, 0
103158, 856, 0
103161, -30, 0
103163, 256, 0
103166, 110, 0
103170, 462, 0
103172, 264, 0
103175, 174, 0
103177, 348, 0
103180, 134, 0
103182, 296, 0
103185, 252, 0
103188, 320, 0
103190, 444, 0
103193, 300, 0
103195, 342, 0
103198, 370, 0
103200, 262, 0
103203, 262, 0
103206, 202, 0
103208, 238, 0
103212, 368, 0
103214, 184, 0
103217, 282, 0
103219, 214, 0
103222, 218, 0
103224, 266, 0
103227, 252, 0
103230, 334, 0
103232, 288, 0
103235, 262, 0
103237, 294, 0
103240, 290, 0
103242, 278, 0
103245, 284, 0
103248, 306, 0
103250, 320, 0
103254, 270, 0
103256, 270, 0
103259, 292, 0
103261, 272, 0
103264, 268, 0
103267, 272, 0
103269, 268, 0
103272, 242, 0
103274, 254, 0
103277, 264, 0
103279, 264, 0
103282, 270, 0
103285, 270, 0
103287, 282, 0
103290, 266, 0
103292, 282, 0
103296, 306, 0
103298, 296, 0
103301, 294, 0
103304, 294, 0
103306, 288, 0
103309, 268, 0
103311, 270, 0
103314, 278, 0
103316, 262, 0
103319, 264, 0
103322, 270, 0
103324, 260, 0
103327, 268, 0
103329, 262, 0
103332, 270, 0
103334, 278, 0
106829, 274, 0
106831, 286, 0
106833, 276, 0
106835, 274, 0
106838, 272, 0
106840, 278, 0
106842, 272, 0
106844, 272, 0
106846, 280, 0
106848, 186, 0
106850, -58, 0
106852, -76, 0
106854, -80, 0
106856, -52, 0
106858, -64, 0
106860, -58, 0
106862, -40, 0
106864, 202, 0
106866, 2112, 0
106868, 4094, 0
106871, 4094, 0
106873, -646, 0
106876, 196, 0
106878, -200, 0
106882, -1232, 0
106884, -850, 0
106887, 566, 0
106890, 102, 0
106892, -24, 0
106895, -254, 0
106897, -68, 0
106900, 140, 0
106902, -148, 0
106905, 396, 0
106907, -378, 0
106910, 334, 0
106912, 104, 0
106915, -54, 0
106918, 226, 0
106920, 4094, 0
106924, 2198, 0
106926, -1004, 0
106929, -418, 0
106932, 4092, 0
106934, 290, 0
106937, 922, 0
106939, -1322, 0
106942, 276, 0
106945, 30, 0
106947, -664, 0
106950, 122, 0
106952, 2576, 0
106955, -218, 0
106957, -140, 0
106960, -148, 0
106963, -318, 0
106966, 524, 0
106969, -350, 0
106971, 686, 0
106974, 1124, 0
106976, 378, 0
106979, 210, 0
106982, -114, 0
106984, 794, 0
106987, 62, 0
106989, -112, 0
106992, 618, 0
106995, 56, 0
106997, 432, 0
107000, 108, 0
107002, 274, 0
107005, 316, 0
107009, 126, 0
107011, 462, 0
107014, 318, 0
107016, 264, 0
107019, 394, 0
107021, 236, 0
107024, 328, 0
107027, 284, 0
107029, 172, 0
107032, 342, 0
107034, 258, 0
107037, 242, 0
107039, 302, 0
107042, 272, 0
107045, 282, 0
107047, 210, 0
107051, 276, 0
107053, 234, 0
107056, 234, 0
107058, 274, 0
107061, 256, 0
107064, 272, 0
107066, 286, 0
107069, 278, 0
107071, 310, 0
107074, 282, 0
107076, 304, 0
107079, 316, 0
107082, 260, 0
122125, 148, 0
122127, 92, 0
122129, -6, 0
122131, -56, 0
122133, -50, 0
122135, 438, 0
122137, 816, 0
122139, 750, 0
122141, 800, 0
122143, 370, 0
122145, 42, 0
122147, -48, 0
122149, -152, 0
122151, -160, 0
122153, -76, 0
122156, -144, 0
122158, -114, 0
122160, 366, 0
122162, 3904, 0
122164, 138, 0
122167, 82, 0
122169, -62, 0
122172, -170, 0
122174, 1174, 0
122177, 0, 0
122179, 520, 0
122182, -72, 0
122184, 356, 0
122187, 434, 0
122189, 56, 0
122192, 362, 0
122195, 148, 0
122198, 360, 0
122201, 316, 0
122203, 180, 0
122206, 624, 0
122208, 358, 0
122211, 198, 0
122214, 352, 0
122216, 312, 0
122219, 230, 0
122221, 196, 0
122224, 254, 0
122226, 406, 0
122229, 130, 0
122232, 320, 0
122234, 226, 0
122237, 208, 0
122240, 312, 0
122243, 262, 0
122245, 304, 0
122248, 284, 0
122250, 260, 0
122253, 310, 0
122256, 274, 0
122258, 272, 0
122261, 308, 0
122263, 312, 0
122266, 278, 0
122268, 258, 0
122271, 304, 0
122274, 282, 0
122276, 264, 0
122279, 282, 0
122281, 260, 0
122285, 252, 0
122287, 256, 0
122290, 250, 0
122293, 256, 0
122295, 268, 0
122298, 272, 0
122300, 270, 0
122303, 274, 0
122305, 284, 0
122308, 294, 0
122311, 296, 0
122313, 300, 0
122316, 302, 0
122318, 286, 0
122321, 266, 0
122323, 274, 0
122327, 264, 0
122330, 262, 0
122332, 276, 0
122335, 272, 0
122337, 256, 0
122340, 264, 0
122342, 266, 0
122345, 274, 0
122348, 276, 0
122350, 270, 0
122353, 272, 0
122355, 280, 0
122358, 280, 0
122360, 284, 0
122363, 298, 0
122366, 282, 0
122369, 278, 0
122372, 286, 0
122374, 274, 0
122377, 266, 0
123465, 272, 0
123467, 274, 0
123469, 274, 0
123471, 272, 0
123473, 268, 0
123475, 272, 0
123478, 278, 0
123480, 272, 0
123482, 280, 0
123484, 276, 0
123486, 284, 0
123488, 276, 0
123490, 158, 0
123493, 112, 0
123495, 0, 0
123497, -40, 0
123499, -46, 0
123501, -48, 0
123503, 1342, 0
123505, 1670, 0
123507, 1298, 0
123510, -150, 0
123512, -12, 0
123515, -242, 0
123517, -206, 0
123521, -154, 0
123524, -168, 0
123526, 64, 0
123529, 204, 0
123531, 582, 0
123534, 1772, 0
123536, 280, 0
123539, -428, 0
123542, 568, 0
123544, 92, 0
123547, 712, 0
123549, 470, 0
123552, 156, 0
123554, 428, 0
123557, 4, 0
123560, -40, 0
123563, 584, 0
123566, 30, 0
123568, 430, 0
123571, 306, 0
123573, 510, 0
123576, 426, 0
123579, 192, 0
123581, 242, 0
123584, 380, 0
123586, 190, 0
123589, 254, 0
123591, 248, 0
123594, 284, 0
123597, 250, 0
123599, 214, 0
123602, 244, 0
123604, 200, 0
123608, 294, 0
123610, 312, 0
123613, 250, 0
123615, 328, 0
123618, 230, 0
123621, 280, 0
123623, 312, 0
123626, 286, 0
123628, 318, 0
123631, 310, 0
123633, 256, 0
123636, 268, 0
123639, 286, 0
123641, 294, 0
123644, 272, 0
123646, 320, 0
123650, 248, 0
123652, 248, 0
123655, 276, 0
123658, 236, 0
123660, 242, 0
123663, 260, 0
123665, 262, 0
123668, 262, 0
123670, 276, 0
123673, 298, 0
123676, 288, 0
123678, 308, 0
123681, 316, 0
123683, 290, 0
123686, 284, 0
123688, 286, 0
123692, 272, 0
123695, 274, 0
123697, 256, 0
123700, 270, 0
123702, 268, 0
123705, 260, 0
123707, 262, 0
123710, 268, 0
123713, 272, 0
123715, 270, 0
123718, 270, 0
137005, 278, 0
137007, 272, 0
137009, 268, 0
137011, 274, 0
137013, 272, 0
137015, 276, 0
137017, 270, 0
137019, 276, 0
137021, 276, 0
137023, 276, 0
137025, 276, 0
137027, 268, 0
137029, 274, 0
137031, 274, 0
137033, 270, 0
137035, 272, 0
137037, 434, 0
137039, 812, 0
137041, 1530, 0
137043, 912, 0
137047, 44, 0
137050, -218, 0
137052, -122, 0
137055, -38, 0
137057, -98, 0
137060, 64, 0
137062, 30, 0
137065, -10, 0
137068, 104, 0
137070, 24, 0
137073, 60, 0
137075, 2304, 0
137078, 1078, 0
137080, -876, 0
137083, 1608, 0
137086, 2004, 0
137089, -834, 0
137092, 1190, 0
137094, 712, 0
137097, -162, 0
137099, 374, 0
137102, -148, 0
137105, 234, 0
137107, 1278, 0
137110, 22, 0
137112, 476, 0
137115, 180, 0
137117, 156, 0
137120, 286, 0
137122, 314, 0
137125, 294, 0
137128, 232, 0
137131, 154, 0
137134, 372, 0
137136, 246, 0
137139, 242, 0
137142, 254, 0
137144, 256, 0
137147, 276, 0
137149, 162, 0
137152, 370, 0
137155, 248, 0
137157, 270, 0
137160, 382, 0
137162, 236, 0
137165, 296, 0
137167, 286, 0
137170, 224, 0
137174, 322, 0
137176, 246, 0
137179, 282, 0
137181, 334, 0
137184, 218, 0
137186, 286, 0
137189, 230, 0
137192, 254, 0
137194, 270, 0
137197, 238, 0
137199, 296, 0
137202, 266, 0
137204, 284, 0
137207, 298, 0
137210, 292, 0
137212, 312, 0
137216, 280, 0
137218, 296, 0
137221, 296, 0
137223, 266, 0
137226, 272, 0
137229, 264, 0
137231, 268, 0
137234, 266, 0
137236, 256, 0
137239, 270, 0
137241, 276, 0
137244, 266, 0
137247, 268, 0
137249, 280, 0
137252, 276, 0
137254, 282, 0
137257, 288, 0
139403, 272, 0
139405, 272, 0
139407, 276, 0
139409, 278, 0
139411, 272, 0
139413, 274, 0
139415, 286, 0
139417, 280, 0
139419, 276, 0
139421, 276, 0
139423, 282, 0
139425, 138, 0
139427, 64, 0
139429, -60, 0
139431, -84, 0
139433, -30, 0
139436, -38, 0
139438, -22, 0
139441, 4094, 0
139443, 1430, 0
139445, 176, 0
139448, -186, 0
139450, -512, 0
139453, -54, 0
139455, -446, 0
139458, -8, 0
139461, -12, 0
139463, -94, 0
139466, 512, 0
139468, 910, 0
139471, -200, 0
139473, -310, 0
139476, 1074, 0
139479, -164, 0
139482, 502, 0
139485, -46, 0
139487, 540, 0
139490, 210, 0
139492, 372, 0
139495, -206, 0
139497, 642, 0
139500, 216, 0
139503, 232, 0
139505, 396, 0
139508, 486, 0
139510, 360, 0
139513, 238, 0
139515, 96, 0
139518, 362, 0
139521, 336, 0
139524, 530, 0
139527, 376, 0
139529, 192, 0
139532, 178, 0
139534, 134, 0
139537, 194, 0
139539, 356, 0
139542, 294, 0
139545, 356, 0
139547, 198, 0
139550, 278, 0
139552, 256, 0
139555, 198, 0
139558, 290, 0
139560, 260, 0
139564, 290, 0
139566, 244, 0
139569, 260, 0
139571, 326, 0
139574, 258, 0
139576, 240, 0
139579, 298, 0
139582, 290, 0
139584, 270, 0
139587, 310, 0
139589, 298, 0
139592, 278, 0
139594, 264, 0
139597, 298, 0
139600, 254, 0
139602, 242, 0
139606, 278, 0
139608, 274, 0
139611, 258, 0
139613, 272, 0
139616, 294, 0
139619, 266, 0
139621, 268, 0
139624, 296, 0
139626, 286, 0
139629, 258, 0
139631, 270, 0
139634, 286, 0
139637, 268, 0
139639, 264, 0
139642, 284, 0
139644, 284, 0
139648, 274, 0
139650, 276, 0
139653, 286, 0
139656, 280, 0
